id,datetime,title,content,link,source
0,2019-08-05 20:12:00,广发场外衍生品业务遭双限处罚:规模6个月内不得扩张,"原标题：广发证券场外衍生品业务遭双限处罚：业务规模6个月内不得扩张，半年内不能开展新业务种类,半年后，海外对冲基金亏9亿的风波对广发证券的影响仍在持续。,8月5日，广发证券公告称收到证监会的处罚。证监会决定对广发证券采取限制增加场外衍生品业务规模6个月、限制增加新业务种类6个月的行政监管措施。,对香港子公司风控管理不足,证监会对广发证券的处罚已经落定。,根据证监会调查，发现广发证券存在多个问题。第一对广发控股（香港）有限公司风险管控缺失，包括对香港子公司新业务风险管控不足，风控系统未实现对香港子公司风险数据的全覆盖，对香港子公司风控要求执行情况的监督检查力度不够等。第二对广发控股香港合规管理存在缺陷，对香港子公司合规管理有效性缺乏监督。第三对广发控股香港内部管控不足，包括财务、组织架构管控不力等。第四作为数据报送的责任主体，未做好广发控股香港月度数据统计工作，向证监会报送的数据不准确。,证监会决定对广发证券采取限制增加场外衍生品业务规模6个月、限制增加新业务种类6个月的行政监管措施。,据了解，去年8月起，受外汇剧烈波动和相关市场流动性缺乏等因素影响，广发控股（香港）的一只以衍生品对冲策略为主的多元策略基金遭受了重大损失，减少广发证券2018年合并净利润高达人民币9.19亿元。客户被曝出为花旗。,由于基金巨亏，广发证券在今年上半年收到广东证监局的责令改正行政监管措施，要完善覆盖境外机构的合规管理、风险管理和内部控制体系。,在海外基金巨亏问题上，相关人士受到问责。,副总经理汤晓东因个人原因辞职，任职还未满一年；罗斌华告别近十年的董秘岗位，不再担任。担任董事职务的总裁林治海在其2018年年度履职考核中，被独立董事投下弃权票。,据了解，前副总经理汤晓东和前董秘罗斌华均为广发投资香港的董事；公司总裁林治海也是广发控股香港的董事长。,场外衍生品扩张禁6个月,根据广发证券2018年年报，场外衍生品属“柜台市场销售及交易业务”，后者则属于“交易及机构业务”板块。据了解，报告期交易及机构业务板块实现营业收入8.61亿元，占比5.6%。,事实上，交易及机构业务板块最挣钱的为“固定收益销售及交易”与“投资研究”两个细分业务，前者投资收益净额达到45.51亿，后者营收3.37亿。,在柜台市场业务方面，具体有非标准化产品、收益凭证以及场外衍生品等。,根据证券业协会7月发布的5月数据显示，广发证券当月收益凭证发行规模以37.57亿元排在第5名，发行数量有255只。,在场外金融衍生品业务上，5月广发证券场外衍生品的新增交易量没有进入前5名。但4月数据显示广发证券期权交易量增长较快，名义本金环比上涨34.77%，排在第3名。,据了解，在去年8月，广发证券为首批场外期权一级交易商之一。据了解，一级交易商与二级交易商的区别在于，一级交易商可以在交易所开立场内个股对冲交易专用账户，直接开展对冲交易。而二级交易商不得自行或与非一级交易商开展场内个股对冲交易，要通过与一级交易商开展衍生品交易进行个股风险对冲。,上海一家券商机构部人士表示，事实上自从场外期权业务监管整体收紧以后，做这项业务的客户就少了很多。“经过严监管以后，场外期权业务的门槛高了很多，所以整体规模不大。”其预期上述处罚不会有特别大的影响。,显然，影响最大的是“限制增加新业务种类6个月”的行政监管措施。一名券商营业部人士分析谈到，“在创新业务试点上如果少了先发制人的优势，市场份额很容易被其他券商抢占。”在他看来，在市场集中度进一步提升的背景下，该处罚影响不可小觑。,责任编辑：陈志杰",https://finance.sina.com.cn/roll/2019-08-05/doc-ihytcitm7071501.shtml,sinaStock
1,2019-08-05 20:10:00,河南前首富至暗时刻:辅仁药业爆雷 宋河酒业欠薪硬扛,"原标题：河南前首富的至暗时刻：辅仁药业爆雷被查 宋河酒业欠薪硬扛,来源：每日经济新闻,7月底，全国多个城市接连发出高温预警，而在A股市场，一家上市公司的奇葩“表演”，也给2万多名投资者发出了警报。,医药行业白马股辅仁药业（600781，SH）以一种罕见的方式爆雷——公司今年一季报显示货币资金为18.16亿元，但在4个月后的7月19日，却拿不出6000万元的分红款。在上交所的问询下，公司终于承认当前货币资金仅剩1.27亿元。,近17亿元的巨款“凭空消失”？投资者们将矛头指向了辅仁药业实控人朱文臣。要知道，这位辅仁药业的大老板，在2012年和2013年连续两年登上胡润百富榜河南省首富的位置。2018年，朱文臣被认为拥有120亿元的身价，除了辅仁药业，其还拥有豫酒“五朵金花”之一的宋河酒业。,图片来源：2018年胡润百富榜截图,《每日经济新闻》记者注意到，这位河南前首富的发家史一直是个谜。朱文臣曾以“英雄不问出处”这句话回应外界对其第一桶金来源的好奇。但如今，昔日的“英雄”风光不再，辅仁药业面临强制退市危机，核心资产宋河酒业面临停产、大量设备及原浆酒都被抵押融资。“低调”首富的隐秘发家史,“老子故里，河南鹿邑”，朱文臣出生在一座距离河南省会郑州近4小时车程，隶属于周口市的小县城。,在鹿邑当地，朱文臣的名字可谓是家喻户晓。其实，关于老子故里的具体位置仍有争议，鹿邑隔壁的安徽省亳州市涡阳县同样也以“老子故里”的品牌进行外宣。如果不算老子，说朱文臣是鹿邑县当今第一大名人，当地不少人都会赞成。,《每日经济新闻》记者从郑州乘坐大巴车前往鹿邑时，邻座的一位乘客得知记者前往辅仁药业，便主动聊起了朱文臣。据其描述，朱文臣在鹿邑依靠药厂起家，后续将业务延伸至白酒行业。此外，朱文臣在鹿邑还涉足房地产开发。,但关于朱文臣的第一桶金，这位乘客表示并不太了解，而这也是大多数鹿邑年轻人对朱文臣的认知。“朱文臣早就不在鹿邑住了，搬到郑州去了。”一位鹿邑当地的出租车司机告诉记者。,2013年，《企业观察家》杂志对朱文臣有过一次采访，彼时，朱文臣以85亿元的身价蝉联河南省首富。“英雄不问出处”，朱文臣曾以这句俗语解释外界关于其第一桶金来源的猜测。不过，在鹿邑当地，坊间各种版本关于朱文臣如何发迹的传言中，其早年在山西太原从事石料生意攒下第一桶金的说法最为主流。,1993年，朱文臣率朱氏兄弟创建了河南三维药业有限公司，开始了自己的商业征程。1995年5月，朱文臣又开始筹建辅仁药业集团有限公司（以下简称辅仁药业集团），该公司最终于1997年注册成立，位于河南省鹿邑县玄武经济开发区，注册资本为1.2亿元。,2006年，朱文臣入主*ST民丰（民丰实业），辅仁药业成功登陆A股市场。另外，在此之前的2002年10月，辅仁药业集团还取得了鹿邑当地颇为知名的国有企业宋河酒厂的经营权，成立相对独立的宋河酒业，对宋河酒厂实行租赁制经营，并在后来对宋河酒厂进行了重组。,公路边竖起的宋河酒业广告 图片来源：每经记者 滑昂 摄,据河南媒体大河网报道，2002年宋河酒业市场销售额为1.27亿元，2003年至2006年，宋河酒业市场销售额近一步达到了3.2亿元、4.3亿元、5.8亿元和6.8亿元。而在2006年借壳上市的辅仁药业的首年营收为1.82亿元。,不难发现，宋河酒业对于朱文臣的重要性，丝毫不亚于辅仁药业。核心资产宋河酒业陷入困境,不过，宋河酒业比辅仁药业还要更早“爆雷”。,7月28日，《每日经济新闻》记者来到位于鹿邑县同源路与农飞路交叉口附近的宋河酒业，这里是被当地人称为“新厂”的宋河酒业生产基地。而辅仁药业集团新厂，与其仅一路之隔。,鹿邑县同源路1号辅仁药业集团生产基地 图片来源：每经记者 滑昂 摄,记者在宋河酒业新厂守候多时，始终没有车辆进出工厂大门。厂区保安告诉记者，工厂目前生产秩序良好，恰巧周末，工人都没有上班。,但这一说法，与此前传出的消息相去甚远——宋河酒业停工欠薪、欠缴养老保险。,“现在的占地工在老厂挂着的，每月只有生活费272元。”一位在2000年之前以“顶工”方式入职宋河酒业的员工告诉《每日经济新闻》记者。据其介绍，宋河酒厂在国营时期有一大部分职工属于被厂区占地的“占地工”，这部分员工现在有超过2000人。,他还透露称，宋河酒业近年来效益一直不好，已经不是第一次出现拖欠工资和欠缴养老保险的情况。记者还注意到，在新浪微博上，不少自称宋河酒业的员工表示，酒厂存在欠薪情况。,河南省鹿邑县产业集聚区宋河酒业新厂 图片来源：每经记者 滑昂 摄,央视财经频道近期也报道称，宋河酒厂已停工20天左右，工人工资已有6个月没有发放。,拖欠员工工资，将宋河酒业糟糕的资金状况一下子搬上了台面。此前，《每日经济新闻》记者查阅宋河酒业的工商资料发现，2018年至今，宋河酒业总共向华融资产河南分公司、鹿邑农商行，以及陕西和深圳等地的机构，以融资借款和融资租赁的方式，筹集资金16.4亿元。宋河酒业抵押物包括公司的各类原浆散酒，以及制酒设备、储酒罐等固定资产。,一位郑州市宋河酒业某系列产品大区代理商告诉《每日经济新闻》记者，宋河酒业此前产品线十分复杂，但目前只有“国字”、“秘藏”、“特制”等少数几个系列比较畅销。,郑州市一家挂着“国字宋河”牌匾的烟酒店的老板表示，正在考虑将门头拆掉，换上另一家白酒品牌。他告诉记者，朱文臣在宋河酒业大量任用自家亲戚，排挤掉了很多有能力的人。,郑州市辅仁大厦一楼国字宋河门店 图片来源：每经记者 滑昂 摄,而上述烟酒店老板的说法，外界也能在《大河报》2017年2月的报道中略窥一二。在标题为《执掌宋河六年的王祎杨调离，宋河销售和生产负责人全部易主，宋河酒业高层大换血》的报道中，两位朱姓高管接替了有“酒界木兰”之称的王祎杨的职位。朱文臣的至暗时刻,两年前，宋河酒业销售和生产负责人全部换为“朱家人”时，河南省酒业协会人士曾对《大河报》记者表示，“很多人光注意到宋河老总姓什么，没注意到变动后的管理层是一个老中青三代结合很好的队伍，这对于酒业的发展，尤其是面向年轻消费者市场是有利的。”,但两年后，宋河酒业风雨飘摇。另外，《每日经济新闻》记者在中国执行信息公开网查询到，今年7月30日，因宋河酒业欠款2865万元未归还，朱文臣“有履行能力而拒不履行生效法律文书确定义务”被郑州市中级人民法院列为失信被执行人。,在稍早前的7月12日，辅仁药业控股子公司河南辅仁堂制药有限公司亦被广州市越秀区人民法院列入失信执行人名单。,或许，如果不是辅仁药业分红爽约，广大投资者不会关注到朱文臣以及其背后的宋河酒业。,记者注意到，目前，辅仁药业控股股东辅仁药业集团累计被冻结股份数量达2.82亿股，占公司总股本比例为45.03%，占辅仁药业集团持有公司股份比例为100%。,对于子公司生产经营的情况，辅仁药业董事会秘书张海杰在电话中告诉《每日经济新闻》记者，“原来掌握的情况可能确实不太全面，不太客观”。,不过，上述郑州市宋河酒业代理商似乎并不关心辅仁药业集团股票质押情况。他认为，即便宋河酒业破产，也许会有上市公司辅仁药业来接手。,但他可能并不清楚，目前辅仁药业正因公司涉嫌违法违规，被证监会立案调查，公司股票正面临重大违法强制退市的风险。",https://finance.sina.com.cn/stock/relnews/cn/2019-08-05/doc-ihytcitm7071765.shtml,sinaStock
2,2019-08-05 20:09:00,广发证券遭重罚：海外投资亏9亿 两大业务被限6个月,"刚刚，又有一线券商遭重罚！海外投资爆雷亏9亿，两大业务被限6个月！,来源：中国基金报,境外子公司投资“爆雷”阴霾并未消散，这家千亿市值的券商再次领下监管罚单。,8月5日，广发证券发布公告称，因对旗下香港子公司风控不力、缺乏监督及内控不足，证监会决定对公司采取限制增加场外衍生品业务规模6个月、限制增加新业务种类6个月行政监管措施。,今年以来，海外基金投资踩雷、利润腰斩等事件接连发生，令广发证券始终陷于风波之中。,此外，近期公布的券商分类评价结果的年度“大考”中，广发证券评级连降两级，首次跌出“AA”级。有市场人士分析，此番评价结果下调，可能仍然和境外子公司投资风控不力而遭遇扣分有关。,对于此次罚单，广发证券回应称，“将按照监管要求积极整改”。,风控不力再收罚单,广发证券海外投资巨亏引发的连锁反应并未结束，其带来的影响仍在持续。,今日晚间，广发证券发布公告称，收到证监会行政监管措施决定书，证监会决定对广发证券采取限制增加场外衍生品业务规模6个月、限制增加新业务种类6个月的行政监管措施。,突如其来的业务限制罚单，实际上还是和几个月前广发证券爆出的海外基金投资巨亏有关。,3月27日，广发证券发布公告称，受外汇剧烈波动和流动性缺乏等因素影响，全资子公司广发控股（香港）掌管的一只对冲基金遭受了重大投资损失。,据此前公告显示，这只爆雷基金是广发控股（香港）在开曼注册的，名为GTEC Pandion Multi-Strategy Fund SP。2018年，Pandion基金的净值为-0.44亿美元，巨亏1.39亿美元。,由于广发控股（香港）公司属于广发证券境外子公司，而这家境外子公司的投资基金出现了如此巨额的亏损，因此，证监会针对其境外子公司风控不力问题进行了相应的行政监管处罚。,在这次处罚中，证监会发现了广发证券在境外子公司管理和内部风险控制方面存在四个方面的问题，主要是：,一是对广发控股（香港）有限公司（以下简称广发控股香港或者香港子公司）风险管控缺失，包括对香港子公司新业务风险管控不足，风控系统未实现对香港子公司风险数据的全覆盖，对香港子公司风控要求执行情况的监督检查力度不够等。,二是对广发控股香港合规管理存在缺陷，对香港子公司合规管理有效性缺乏监督。,三是对广发控股香港内部管控不足，包括财务、组织架构管控不力等。,四是作为数据报送的责任主体，未做好广发控股香港月度数据统计工作，向证监会报送的数据不准确。,对此，证监会就广发证券境外投资出现巨额亏损而暴露出的问题，给公司下发了限制增加场外衍生品业务和新业务种类六个月的行政监管措施。,祸起海外基金爆雷,值得注意的是，这并非广发证券首次因海外基金投资亏损暴露出的风控问题而收到的罚单。,3月27日，广东证监局对广发证券发出一份罚单。上述罚单显示，在日常监管中，发现公司存在对境外子公司管控不到位、未有效督促境外子公司强化合规风险管理及审慎开展业务等问题，违反了相关规定，对广发证券采取责令改正的行政监管措施。,按照证监局要求，广发证券需要在以下四个方面采取整改措施：一是充分履行股东职责，依法参与境外子公司的法人治理，健全对境外子公司的风险管控，形成权责明确、流程清晰、制衡有效的管理机制。二是加强信息系统投入和人员配备，提高合规风控与内部控制管理水平。三是建立健全对境外子公司的稽核审计制度，检查和评估境外子公司内部控制的有效性等。四是严格追究导致境外子公司出现重大风险的相关责任人员责任，并向我局书面报告问责结果。你公司应切实采取措施建立并持续完善覆盖境外机构的合规管理、风险管理和内部控制体系。,实际上，从前后两份罚单内容看，监管部门均对广发证券的境外子公司风控不足的问题关注较高。与此同时，证监会对广发证券未来新增衍生品业务进行期限限制，有业内人士认为，主要原因也和此前香港投资子公司海外基金投资不力、风控不足有关。,据公开资料显示，这只投资爆雷的Pandion基金，其主要投资基金均来自与广发控股（香港）公司。基金设立之初，广发投资香港投入5000万美元，此后陆续增资，截至2018年末，广发投资香港以自有资金累计投入9006.77万美元，占该基金权益的99.9%。,可以看到，Pandion基金成立之初主要投资场内股票衍生品，逐步扩展到投资利率产品、外汇衍生品、以及外汇波动率方差互换。而这一转变也为后续巨亏埋下伏笔。,自2018年8月起，受外汇剧烈波动和相关市场流动性缺乏等因素影响，Pandion基金受到重大损失。此前已有外媒报道称，花旗银行因为亚洲一家对冲基金客户在波动率极高的外汇交易中出现亏损将面临高达1.8亿美金的损失，彼时，市场猜测这家对冲基金是广发证券旗下香港子公司。,据衍生品投资相关人士分析，由于外汇衍生品的杠杆较高，有些杠杆可能达到百倍以上，如果方向做反了，则很容易形成巨亏。而这也是广发投资香港公司的对冲基金净值被“击穿”的主要原因。,据了解，Pandion基金的巨亏令广发证券的利润受到重创。公告显示，该基金亏损将减少广发证券2018年合并净利润9.19亿元，超过公司2017年度净利润的10%。,连跌两级，退出A级行列,而除了遭遇利润腰斩、监管被罚之外，这次境外子公司风控不力、投资巨亏的事件也可能成为此番广发证券评级下调的重要原因。,日前，证监会正式披露2019年证券公司分类评价结果。和去年相比，广发证券连降两级，从“AA”级降为“BBB”，成为跌出“AA”行列的头部券商之一。,而从历史评级情况来看，从2010年开始，广发证券曾有8次拿到A类评级，其中有7次评级为“AA”，只有2016年以及2019年的评级结果为“BBB”。,一般而言，证券公司分类结果是以证券公司风险管理能力为基础，结合公司市场竞争力和合规管理水平，对证券公司进行的综合性评价，主要体现的是证券公司合规管理和风险控制的整体状况。如果证券公司出现业务违规被罚、经营业绩下滑等情况，其综合评价结果均会遭遇不同程度的扣分。,在业内人士看来，广发证券评级下调有两方面原因，一是境外子公司风控不力收到罚单，加上其他业务违规等风险事件频发。二是，2018年广发证券营收下滑30%，归母净利润遭腰斩，交出了2014年以来最差成绩单。而这两方面原因，核心还是和海外基金投资巨亏相关。,据广发证券2018年年报显示，广发证券2018年营业为152.7亿元，同比下降29.43%；归属于上市公司股东的净利润为43亿元，同比减少49.97%。,从过往情况来看，券商不同的分类评价结果，将对股票质押回购交易、场外期权、债券承销、同业合作等业务产生影响。比如，分类等级越高的证券公司，融资规模控制的要求也会更放松，融资能力更强；银行等金融机构也会更倾向对高分类等级的券商进行授信和融资。这也意味着，广发证券评级下调后，未来相关业务的开展也会收到影响。,在此次公布的监管行政措施决定书后，广发证券在公告中明确表示，“公司将按照监管要求积极整改，敬请投资者注意投资风险。”,责任编辑：陈志杰",https://finance.sina.com.cn/stock/s/2019-08-05/doc-ihytcerm8710810.shtml,sinaStock
3,2019-08-05 20:04:00,万达33亿元底价在杭州市竞得一宗地 未来建万达广场,"8月5日，大连万达集团以33.08亿元的底价在浙江省杭州市富阳区竞得一宗商住混合用地。,资料显示，该地块位于富阳区银湖街道高桥村，出让面积139571平方米，容积率1-2.73，起始价33.087亿元，楼面价8684元/平方米，出让年限住宅70年，商业和配套公建40年。地块最高限价43亿元，上限楼面价11294元/平方米。,澎湃新闻（www.thepaper.cn）了解到，该地块未来将被用于建设万达广场。,万达商管2018年的租金收入达328.8亿元，完成计划100.7%，同比增长28.8%，连续10年租金环比增长超过20%，开业万达广场49个，新增持有物业452万平方米，总客流38亿人次，同比增长19%。截至2018年12月31日，大连万达拥有及运营管理已开业万达广场280个，持有物业面积3586万平方米。,万达广场是万达商管集团旗下最大的资产。根据万达商管2018年的年报数据，2018年万达商管集团的总资产为6241亿元，实现营业收入1065.49亿元，其中物业销售收入为686.32亿元，占营收比重64.41%。,一直以来，万达广场都是大连万达集团董事长王健林引以为傲的项目。,王健林曾在集团2018年度的年会上表示，“万达商管是万达的核心企业，我什么企业都能丢，这个不能丢。不用说二十年，就是与十年、五年前相比万达广场店家都大不一样，谁不行就淘汰出去，不断有新内容进来。建一个商业项目费时费力，但是一旦建成，经过两三年培育期就成为稳定的印钞机。举个例子，上海五角场万达广场12年前开业，当时投资成本大约21亿，现在一年租金7亿，而且每年还在增长。虽然万达商管看起来比一些科技企业‘笨’一点，但现金流稳定，收入虽然不能每年涨百分之几十，但每年都在两位数增长。很多企业一时干得挺好，但一个调整可能就没了，而商业中心50年、100年都还在，都能看得见。”,王健林强调，万达商管是万达的核心产业和核心现金流。,2019年，万达商管集团收入达到438.3亿元，其中租金386.2亿元。这是王健林此前在年会上给万达商管集团2019年定下的目标。新开业万达广场43个（未含万达茂），其中轻资产29个。从2019年开始，每年开业计划要有富余量，至少增加10%，确保每年不低于50个广场开业。王健林坚信，万达商管越往后，租金收入含量会越高。此外，王健林还表示，要在2019年把万达广场的资产证券化做起来。",https://finance.sina.com.cn/stock/s/2019-08-05/doc-ihytcerm8711125.shtml,sinaStock
4,2019-08-05 20:02:00,暴风集团实控人冯鑫被捕后 上百投资者上门讨投资款,"原标题 冯鑫被捕后上百投资者上门讨要投资款，官方约谈暴风金融高管,暴风集团实际控制人冯鑫因涉嫌对非国家工作人员行贿被公安机关拘留后，部分投资者开始上门讨要资金。,8月5日上午9时左右，位于北京首享科技大厦的暴风集团总部13楼，已经堵满了暴风金融的投资者。据了解，这些人是暴风金融的投资者，大多从外地赶来。,一位姓杨的投资者告诉澎湃新闻，现在投资者的诉求除了拿回本金和收益以外，还想知道这笔资金流向哪里了。,据现场投资者介绍，这次来暴风集团总部讨要资金的投资人近百人，总投资额超过1.1亿元。这批投资者都是通过暴风金融App购买的金融产品，7月28日之前平台一切正常，收益也正常，但7月28之后，App内所有的资金都无法提现了。,当天下午，澎湃新闻记者拨通北京市石景山区金融办的电话，对方表示，目前已经在积极约谈暴风金融的高管，敦促他们拿出一个方案，给投资人一个满意的解决方案。,冯鑫被捕后，暴风金融部分产品延迟兑付，“余额一次只能提现1%”,7月28日，暴风金融官网发布消息称， 暴风集团实际控制人冯鑫被公安机关采取强制措施，相关事项尚待公安机关进一步调查。 为保证暴风金融用户的利益及资金安全，平台将停止发布新标。暴风金融针对此事成立紧急事件应急小组，已第一时间向相关监管部门进行积极沟通，并且将定期以公告形式通报该事件进展及暴风金融平台运营情况。与此同时，受此消息影响，部分产品将延迟兑付。,据投资者介绍，7月28之后，暴风金融App内所有的资金都无法顺利提现了。7月31号出了公告，说每个月的1日、11日、21日三天放开提现，但没说规则。8月1号明确，目前余额一次只能提1%。,一位投资者告诉澎湃新闻记者，“余额如果一次只能提1%，这种相当于提不出来，可提现金额的1%， 10年都不能提完。”,据一名投资者此前向澎湃新闻记者介绍的信息，他们中不少人在暴风金融App上购买的是暴风金融安心系列理财产品，年化收益率在8.8%左右，本金100万元。该投资者向澎湃新闻记者展示了他所在的暴风金融SVIP微信群，群里有近300名投资者，人均投资一两百万元。,按照投资者给出的安心系列产品合同，本金及预期收益支付方式为到期一次性支付本金及预期收益。但是，产品存续期内，投资者不得转让或提前赎回。根据此次参与讨要资金的投资者提供的信息，部分投资者的产品存续还未到期，部分已经到期，满足本金兑付条件。,部分投资者购买产品的起息日从2019年4月22日到7月28日不等，原定还款的日期均为起息日过后的3个月左右。,谁的暴风金融,查看暴风金融官方订阅号可见，暴风金融自2017年1月11日上线到2月8日，在16个交易日内即吸引了逾10万注册用户，交易金额达到1亿元，上线3个月，注册用户超过60万。有分析称，上线初期的火爆局面一定程度上受益于暴风金融推出的活期理财产品，其中“快活宝”在推出之初宣称预期收益率高达10%，而安心系列8.8%的预期收益率也较高。,8月5日，查询暴风金融App可见，目前用户仍能在应用市场中下载，新用户仍能注册。暴风金融App显示，投资产品共分为三种类型——安享、安心和基金，安心系列理财产品需要完成实名认证、通过风险测评以及投资金额超过2万元才可查看。,官网资料显示，暴风金融系暴风集团旗下互联网金融信息服务平台、中国互联网金融协会会员。,仅从天眼查信息看，暴风集团目前持有暴风金融运营主体北京暴风融信科技有限公司16.91%的股份，是北京暴风融信的第三大股东。北京暴风融信科技有限公司第一大股东为融信风暴（天津）企业管理合伙企业（有限合伙），其疑似实控人是韦振宇；第二大股东为宇信（天津）企业管理合伙企业（有限合伙），其疑似实控人为史化宇。,有报道称，韦振宇曾在暴风体育（北京）有限责任公司任职。天眼查资料显示，韦振宇在2016年11月9日曾担任暴风体育的经理，2018年12月25日卸任。,天眼查资料显示，北京暴风融信的注册地址是北京市石景山区。主要人员中，暴风集团实际控制人冯鑫为北京暴风融信董事长，史化宇为经理、,这也是为什么暴风集团总部维权时，门口玻璃上会贴着一张告示：“此处非暴风金融办公地址，如有需要请直接联系暴风金融相关人员。”,不过，当投资者8月5日来到暴风集团10楼，暴风金融曾经的办公地址时，发现该办公室正在装修，暴风金融的各种logo也已经被拆得差不多了。,一位不愿透露姓名的投资者表示，今天没一个人暴风金融的人接待投资者，暴风的门都不让进。,石景山区金融办约谈暴风金融高管,据现场维护秩序的工作人员介绍，之前他们曾和暴风金融法定代表人史化宇沟通过，史化宇本来是打算在石景山办公区接待投资者，后来由于种种原因接待取消了。然而，现场也有投资者说他昨天刚从石景山办公区回来，那里没人，办公室是空的。,据一位投资者介绍，石景山金融办目前正在主动要求暴风金融进行自查和积极兑付，但兑付的可能性很小。,现场一位投资者称：“问了石景山金融办工作人员，他们说暴风之前从没主动与他们联系要求监管，从上周出事后，他们主动要求暴风进行自查和积极兑付。同时他们说作为行政管理部门，建议大家还是同时报案经侦。”,8月5日上午11时，警方工作人员让现场的投资者排队登记投资金额，并表示，搜集完信息会去与石景山区金融办沟通。,8月5日下午，澎湃新闻记者拨通北京市石景山区金融办的电话，对方表示，目前已经在积极约谈暴风金融的高管，敦促他们拿出一个方案，给投资人一个满意的解决方案。至于何时可以给出解决方案，对方表示还不确定。,暴风金融的客服人员则表示，正在协调金融办的时间组织会议，预计参会人员有金融办、暴风集团高管以及投资者代表。,当天晚些时候，暴风金融客服在SVIP微信群表示，“史总目前在分局问话，所以没有露面与大家见面。”,责任编辑：王涵",https://finance.sina.com.cn/stock/s/2019-08-05/doc-ihytcerm8709868.shtml,sinaStock
5,2019-08-05 20:01:00,海欣食品公布半年报 上半年净利减少32.95%,"新浪财经讯 8月5日消息，海欣食品发布半年度报告。,公告显示，公司半年度营业收入541,681,742.39元，同比增加18.15%，归属上市公司股东的净利润7,014,687.76元，同比减少32.95%。,公告显示，十大流通股东中，林伟亮、夏扩、傅国南、胡正为新进流通股东。,责任编辑：小浪快报",https://finance.sina.com.cn/stock/ggzz/2019-08-05/doc-ihytcitm7068446.shtml,sinaStock
6,2019-08-05 20:01:00,中金环境公布半年报 上半年净利减少25.07%,"新浪财经讯 8月5日消息，中金环境发布半年度报告。,公告显示，公司半年度营业收入1,841,766,162.27元，同比减少12.11%，归属上市公司股东的净利润240,930,407.35元，同比减少25.07%。,公告显示，十大流通股东中，国家队机构中国证券金融股份有限公司现身，此外，中国工商银行股份有限公司－易方达创业板交易型开放式指数证券投资基金为新进流通股东。,责任编辑：小浪快报",https://finance.sina.com.cn/stock/ggzz/2019-08-05/doc-ihytcitm7068431.shtml,sinaStock
7,2019-08-05 20:00:00,精达股份公布半年报 上半年净利减少34.55%,"新浪财经讯 8月5日消息，精达股份发布半年度报告。,公告显示，公司半年度营业收入6,116,445,543.67元，同比减少3.24%，归属上市公司股东的净利润187,353,766.54元，同比减少34.55%。,责任编辑：小浪快报",https://finance.sina.com.cn/stock/ggzz/2019-08-05/doc-ihytcitm7068421.shtml,sinaStock
8,2019-08-05 20:00:00,百达精工公布半年报 上半年净利增加13.82%,"新浪财经讯 8月5日消息，百达精工发布半年度报告。,公告显示，公司半年度营业收入435,658,536.12元，同比增加8.19%，归属上市公司股东的净利润45,982,723.57元，同比增加13.82%。,公告显示，十大流通股东中，太平资产－工商银行－太平之星量化1号资管产品、王吉、应洁、陈波、上海塔基资产管理有限公司－塔基综合策略私募证券投资基金、邱玉芝为新进流通股东。,责任编辑：小浪快报",https://finance.sina.com.cn/stock/ggzz/2019-08-05/doc-ihytcitm7068402.shtml,sinaStock
9,2019-08-05 20:00:00,神宇股份公布半年报 上半年净利增加5.92%,"新浪财经讯 8月5日消息，神宇股份发布半年度报告。,公告显示，公司半年度营业收入208,187,380.56元，同比增加15.3%，归属上市公司股东的净利润24,916,988.92元，同比增加5.92%。,公告显示，十大流通股东中，李云鹏、陆祖孝、苑峰、闫洪飙、梁荔怀、高航为新进流通股东。,责任编辑：小浪快报",https://finance.sina.com.cn/stock/ggzz/2019-08-05/doc-ihytcitm7068386.shtml,sinaStock
